type,img,cls_pred,conf,size_cat
FP,0000153_01601_d_0000001.jpg,people,0.37469884753227234,small
FP,0000153_01601_d_0000001.jpg,motor,0.28650182485580444,small
FP,0000153_01601_d_0000001.jpg,car,0.2755993902683258,medium
FP,0000153_01601_d_0000001.jpg,pedestrian,0.2713471055030823,medium
FP,0000153_01601_d_0000001.jpg,motor,0.25255414843559265,small
FN,0000153_01601_d_0000001.jpg,car,0.0,small
FN,0000153_01601_d_0000001.jpg,bus,0.0,small
FN,0000153_01601_d_0000001.jpg,car,0.0,small
FN,0000153_01601_d_0000001.jpg,car,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,car,0.0,medium
FN,0000153_01601_d_0000001.jpg,truck,0.0,large
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,people,0.0,small
FN,0000153_01601_d_0000001.jpg,motor,0.0,small
FN,0000153_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000153_01601_d_0000001.jpg,car,0.0,medium
FP,0000153_01801_d_0000001.jpg,motor,0.5591068863868713,small
FP,0000153_01801_d_0000001.jpg,people,0.47550681233406067,small
FP,0000153_01801_d_0000001.jpg,car,0.3019048571586609,small
FP,0000153_01801_d_0000001.jpg,people,0.27946558594703674,small
FP,0000153_01801_d_0000001.jpg,bus,0.2589956521987915,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,motor,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,people,0.0,small
FN,0000153_01801_d_0000001.jpg,pedestrian,0.0,small
FN,0000153_01801_d_0000001.jpg,pedestrian,0.0,small
FN,0000153_01801_d_0000001.jpg,car,0.0,medium
FP,0000154_00001_d_0000001.jpg,car,0.7408038377761841,small
FP,0000154_00001_d_0000001.jpg,motor,0.3820955157279968,medium
FP,0000154_00001_d_0000001.jpg,motor,0.3819725513458252,small
FP,0000154_00001_d_0000001.jpg,car,0.37125369906425476,small
FP,0000154_00001_d_0000001.jpg,pedestrian,0.3567757308483124,small
FP,0000154_00001_d_0000001.jpg,car,0.33635470271110535,small
FP,0000154_00001_d_0000001.jpg,car,0.27714234590530396,medium
FP,0000154_00001_d_0000001.jpg,motor,0.2688639760017395,small
FP,0000154_00001_d_0000001.jpg,car,0.2553831934928894,small
FP,0000154_00001_d_0000001.jpg,motor,0.25328898429870605,small
FN,0000154_00001_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00001_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,truck,0.0,medium
FN,0000154_00001_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,people,0.0,small
FN,0000154_00001_d_0000001.jpg,truck,0.0,small
FN,0000154_00001_d_0000001.jpg,motor,0.0,small
FN,0000154_00001_d_0000001.jpg,motor,0.0,small
FN,0000154_00001_d_0000001.jpg,motor,0.0,small
FN,0000154_00001_d_0000001.jpg,motor,0.0,small
FN,0000154_00001_d_0000001.jpg,motor,0.0,small
FN,0000154_00001_d_0000001.jpg,motor,0.0,small
FN,0000154_00001_d_0000001.jpg,tricycle,0.0,small
FN,0000154_00001_d_0000001.jpg,tricycle,0.0,small
FP,0000154_00401_d_0000001.jpg,motor,0.4492812752723694,medium
FP,0000154_00401_d_0000001.jpg,motor,0.4427642524242401,small
FP,0000154_00401_d_0000001.jpg,car,0.4208236634731293,small
FP,0000154_00401_d_0000001.jpg,people,0.40084782242774963,small
FP,0000154_00401_d_0000001.jpg,motor,0.36997151374816895,small
FP,0000154_00401_d_0000001.jpg,people,0.3451222777366638,small
FP,0000154_00401_d_0000001.jpg,motor,0.3246068060398102,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_00401_d_0000001.jpg,car,0.0,small
FN,0000154_00401_d_0000001.jpg,van,0.0,small
FN,0000154_00401_d_0000001.jpg,van,0.0,small
FN,0000154_00401_d_0000001.jpg,bicycle,0.0,medium
FN,0000154_00401_d_0000001.jpg,bicycle,0.0,small
FN,0000154_00401_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,motor,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FN,0000154_00401_d_0000001.jpg,people,0.0,small
FP,0000154_00801_d_0000001.jpg,car,0.3571973741054535,small
FP,0000154_00801_d_0000001.jpg,motor,0.3405432105064392,small
FP,0000154_00801_d_0000001.jpg,motor,0.34026893973350525,small
FP,0000154_00801_d_0000001.jpg,car,0.3036451041698456,small
FP,0000154_00801_d_0000001.jpg,motor,0.30343037843704224,small
FP,0000154_00801_d_0000001.jpg,car,0.2649723291397095,small
FP,0000154_00801_d_0000001.jpg,motor,0.25807273387908936,medium
FP,0000154_00801_d_0000001.jpg,car,0.25348493456840515,small
FN,0000154_00801_d_0000001.jpg,car,0.0,small
FN,0000154_00801_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,car,0.0,small
FN,0000154_00801_d_0000001.jpg,car,0.0,small
FN,0000154_00801_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,car,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00801_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00801_d_0000001.jpg,van,0.0,small
FN,0000154_00801_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,medium
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,bicycle,0.0,small
FN,0000154_00801_d_0000001.jpg,bicycle,0.0,small
FN,0000154_00801_d_0000001.jpg,bicycle,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FN,0000154_00801_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_00801_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000154_00801_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000154_00801_d_0000001.jpg,car,0.0,small
FN,0000154_00801_d_0000001.jpg,car,0.0,small
FN,0000154_00801_d_0000001.jpg,people,0.0,small
FN,0000154_00801_d_0000001.jpg,motor,0.0,small
FP,0000154_01201_d_0000001.jpg,motor,0.491596519947052,small
FP,0000154_01201_d_0000001.jpg,pedestrian,0.4319016933441162,medium
FP,0000154_01201_d_0000001.jpg,motor,0.4102434813976288,medium
FP,0000154_01201_d_0000001.jpg,pedestrian,0.40895795822143555,medium
FP,0000154_01201_d_0000001.jpg,people,0.3978342115879059,small
FP,0000154_01201_d_0000001.jpg,motor,0.3218913674354553,small
FP,0000154_01201_d_0000001.jpg,tricycle,0.2851528227329254,medium
FP,0000154_01201_d_0000001.jpg,motor,0.2572818696498871,medium
FN,0000154_01201_d_0000001.jpg,bicycle,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000154_01201_d_0000001.jpg,car,0.0,small
FN,0000154_01201_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,tricycle,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,medium
FN,0000154_01201_d_0000001.jpg,motor,0.0,medium
FN,0000154_01201_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_01201_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01201_d_0000001.jpg,car,0.0,medium
FN,0000154_01201_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,tricycle,0.0,small
FN,0000154_01201_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01201_d_0000001.jpg,car,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,motor,0.0,small
FN,0000154_01201_d_0000001.jpg,people,0.0,small
FN,0000154_01201_d_0000001.jpg,bicycle,0.0,small
FN,0000154_01201_d_0000001.jpg,pedestrian,0.0,small
FP,0000154_01601_d_0000001.jpg,van,0.6761142611503601,medium
FP,0000154_01601_d_0000001.jpg,car,0.6555096507072449,medium
FP,0000154_01601_d_0000001.jpg,car,0.5189275741577148,small
FP,0000154_01601_d_0000001.jpg,car,0.4663357436656952,medium
FP,0000154_01601_d_0000001.jpg,car,0.4514502286911011,medium
FP,0000154_01601_d_0000001.jpg,motor,0.3494425415992737,small
FP,0000154_01601_d_0000001.jpg,tricycle,0.3341227173805237,small
FP,0000154_01601_d_0000001.jpg,motor,0.2793482542037964,small
FP,0000154_01601_d_0000001.jpg,motor,0.2607257068157196,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,bicycle,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,medium
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,bus,0.0,medium
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000154_01601_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000154_01601_d_0000001.jpg,awning-tricycle,0.0,medium
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,truck,0.0,medium
FN,0000154_01601_d_0000001.jpg,car,0.0,medium
FN,0000154_01601_d_0000001.jpg,car,0.0,medium
FN,0000154_01601_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FN,0000154_01601_d_0000001.jpg,motor,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,tricycle,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,car,0.0,small
FN,0000154_01601_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_01601_d_0000001.jpg,people,0.0,small
FP,0000154_02001_d_0000001.jpg,car,0.5850645899772644,small
FP,0000154_02001_d_0000001.jpg,awning-tricycle,0.543196976184845,medium
FP,0000154_02001_d_0000001.jpg,people,0.4308997392654419,small
FP,0000154_02001_d_0000001.jpg,awning-tricycle,0.41341978311538696,small
FP,0000154_02001_d_0000001.jpg,bicycle,0.40738680958747864,medium
FP,0000154_02001_d_0000001.jpg,people,0.38516122102737427,small
FP,0000154_02001_d_0000001.jpg,people,0.33060964941978455,small
FP,0000154_02001_d_0000001.jpg,motor,0.3265916109085083,small
FP,0000154_02001_d_0000001.jpg,people,0.3261909484863281,small
FP,0000154_02001_d_0000001.jpg,people,0.3248302638530731,small
FP,0000154_02001_d_0000001.jpg,awning-tricycle,0.31502702832221985,small
FP,0000154_02001_d_0000001.jpg,car,0.2839535176753998,small
FP,0000154_02001_d_0000001.jpg,car,0.2831557095050812,small
FP,0000154_02001_d_0000001.jpg,car,0.2766851782798767,small
FP,0000154_02001_d_0000001.jpg,bicycle,0.2746107876300812,small
FP,0000154_02001_d_0000001.jpg,car,0.2666148841381073,small
FP,0000154_02001_d_0000001.jpg,motor,0.2646348178386688,small
FP,0000154_02001_d_0000001.jpg,people,0.26454421877861023,small
FN,0000154_02001_d_0000001.jpg,car,0.0,small
FN,0000154_02001_d_0000001.jpg,pedestrian,0.0,medium
FN,0000154_02001_d_0000001.jpg,pedestrian,0.0,medium
FN,0000154_02001_d_0000001.jpg,pedestrian,0.0,small
FN,0000154_02001_d_0000001.jpg,pedestrian,0.0,medium
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,bicycle,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,car,0.0,small
FN,0000154_02001_d_0000001.jpg,car,0.0,small
FN,0000154_02001_d_0000001.jpg,car,0.0,medium
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,people,0.0,small
FN,0000154_02001_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_02001_d_0000001.jpg,tricycle,0.0,medium
FN,0000154_02001_d_0000001.jpg,motor,0.0,small
FN,0000154_02001_d_0000001.jpg,bicycle,0.0,small
FP,0000155_00001_d_0000001.jpg,van,0.6325218081474304,medium
FP,0000155_00001_d_0000001.jpg,people,0.5503890514373779,medium
FP,0000155_00001_d_0000001.jpg,pedestrian,0.47466638684272766,small
FP,0000155_00001_d_0000001.jpg,people,0.4727678894996643,medium
FP,0000155_00001_d_0000001.jpg,motor,0.42088642716407776,small
FP,0000155_00001_d_0000001.jpg,people,0.37377405166625977,medium
FP,0000155_00001_d_0000001.jpg,car,0.3543758988380432,small
FP,0000155_00001_d_0000001.jpg,motor,0.33964577317237854,medium
FP,0000155_00001_d_0000001.jpg,motor,0.33134937286376953,small
FP,0000155_00001_d_0000001.jpg,motor,0.3065621256828308,small
FP,0000155_00001_d_0000001.jpg,car,0.2987302541732788,large
FP,0000155_00001_d_0000001.jpg,car,0.29255661368370056,small
FP,0000155_00001_d_0000001.jpg,bicycle,0.289312481880188,medium
FP,0000155_00001_d_0000001.jpg,car,0.28888028860092163,small
FP,0000155_00001_d_0000001.jpg,motor,0.28337740898132324,small
FP,0000155_00001_d_0000001.jpg,people,0.2810547649860382,small
FP,0000155_00001_d_0000001.jpg,people,0.2810329794883728,small
FP,0000155_00001_d_0000001.jpg,car,0.28065064549446106,medium
FN,0000155_00001_d_0000001.jpg,pedestrian,0.0,small
FN,0000155_00001_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,car,0.0,small
FN,0000155_00001_d_0000001.jpg,car,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,car,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,awning-tricycle,0.0,medium
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,van,0.0,medium
FN,0000155_00001_d_0000001.jpg,bus,0.0,large
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,bicycle,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,medium
FN,0000155_00001_d_0000001.jpg,car,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,motor,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FN,0000155_00001_d_0000001.jpg,awning-tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,tricycle,0.0,small
FN,0000155_00001_d_0000001.jpg,people,0.0,small
FP,0000155_00401_d_0000001.jpg,people,0.5718817114830017,small
FP,0000155_00401_d_0000001.jpg,car,0.47229599952697754,medium
FP,0000155_00401_d_0000001.jpg,motor,0.4245741069316864,small
FP,0000155_00401_d_0000001.jpg,car,0.38982006907463074,medium
FP,0000155_00401_d_0000001.jpg,car,0.31990599632263184,medium
FP,0000155_00401_d_0000001.jpg,car,0.3045472204685211,small
FP,0000155_00401_d_0000001.jpg,people,0.2979044020175934,small
FP,0000155_00401_d_0000001.jpg,car,0.29644954204559326,medium
FP,0000155_00401_d_0000001.jpg,car,0.2862662672996521,medium
FP,0000155_00401_d_0000001.jpg,van,0.28344810009002686,medium
FP,0000155_00401_d_0000001.jpg,motor,0.2710888385772705,small
FN,0000155_00401_d_0000001.jpg,motor,0.0,small
FN,0000155_00401_d_0000001.jpg,motor,0.0,small
FN,0000155_00401_d_0000001.jpg,motor,0.0,small
FN,0000155_00401_d_0000001.jpg,motor,0.0,small
FN,0000155_00401_d_0000001.jpg,motor,0.0,small
FN,0000155_00401_d_0000001.jpg,motor,0.0,small
